Area code,Area,Year,Series,Value,Source
50,Bangladesh,2020,Emissions (thousand metric tons of carbon dioxide),87497.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
50,Bangladesh,1975,Emissions per capita (metric tons of carbon dioxide),0.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
50,Bangladesh,1985,Emissions per capita (metric tons of carbon dioxide),0.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
50,Bangladesh,2005,Emissions per capita (metric tons of carbon dioxide),0.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
50,Bangladesh,2010,Emissions per capita (metric tons of carbon dioxide),0.3,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
50,Bangladesh,2015,Emissions per capita (metric tons of carbon dioxide),0.5,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
50,Bangladesh,2018,Emissions per capita (metric tons of carbon dioxide),0.6,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
50,Bangladesh,2019,Emissions per capita (metric tons of carbon dioxide),0.6,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
50,Bangladesh,2020,Emissions per capita (metric tons of carbon dioxide),0.5,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
112,Belarus,2005,Emissions (thousand metric tons of carbon dioxide),55755.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
112,Belarus,2010,Emissions (thousand metric tons of carbon dioxide),60272.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
112,Belarus,2015,Emissions (thousand metric tons of carbon dioxide),53261.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
112,Belarus,2018,Emissions (thousand metric tons of carbon dioxide),57837.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
112,Belarus,2019,Emissions (thousand metric tons of carbon dioxide),56139.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
112,Belarus,2020,Emissions (thousand metric tons of carbon dioxide),53185.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
112,Belarus,2005,Emissions per capita (metric tons of carbon dioxide),5.7,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
112,Belarus,2010,Emissions per capita (metric tons of carbon dioxide),6.3,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
112,Belarus,2015,Emissions per capita (metric tons of carbon dioxide),5.6,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
112,Belarus,2018,Emissions per capita (metric tons of carbon dioxide),6.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
112,Belarus,2019,Emissions per capita (metric tons of carbon dioxide),5.9,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
112,Belarus,2020,Emissions per capita (metric tons of carbon dioxide),5.6,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,1975,Emissions (thousand metric tons of carbon dioxide),116832.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,1985,Emissions (thousand metric tons of carbon dioxide),102109.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,2005,Emissions (thousand metric tons of carbon dioxide),109033.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,2010,Emissions (thousand metric tons of carbon dioxide),105556.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,2015,Emissions (thousand metric tons of carbon dioxide),93953.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,2018,Emissions (thousand metric tons of carbon dioxide),92230.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,2019,Emissions (thousand metric tons of carbon dioxide),91398.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,2020,Emissions (thousand metric tons of carbon dioxide),83891.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,1975,Emissions per capita (metric tons of carbon dioxide),11.8,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,1985,Emissions per capita (metric tons of carbon dioxide),10.3,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,2005,Emissions per capita (metric tons of carbon dioxide),10.3,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,2010,Emissions per capita (metric tons of carbon dioxide),9.6,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,2015,Emissions per capita (metric tons of carbon dioxide),8.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,2018,Emissions per capita (metric tons of carbon dioxide),8.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,2019,Emissions per capita (metric tons of carbon dioxide),7.9,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
56,Belgium,2020,Emissions per capita (metric tons of carbon dioxide),7.2,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,1975,Emissions (thousand metric tons of carbon dioxide),693.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,1985,Emissions (thousand metric tons of carbon dioxide),763.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,2005,Emissions (thousand metric tons of carbon dioxide),3198.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,2010,Emissions (thousand metric tons of carbon dioxide),5148.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,2015,Emissions (thousand metric tons of carbon dioxide),6002.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,2018,Emissions (thousand metric tons of carbon dioxide),8044.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,2019,Emissions (thousand metric tons of carbon dioxide),7941.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,2020,Emissions (thousand metric tons of carbon dioxide),8492.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,1975,Emissions per capita (metric tons of carbon dioxide),0.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,1985,Emissions per capita (metric tons of carbon dioxide),0.1,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,2005,Emissions per capita (metric tons of carbon dioxide),0.3,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,2010,Emissions per capita (metric tons of carbon dioxide),0.5,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,2015,Emissions per capita (metric tons of carbon dioxide),0.5,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,2018,Emissions per capita (metric tons of carbon dioxide),0.6,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,2019,Emissions per capita (metric tons of carbon dioxide),0.6,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
204,Benin,2020,Emissions per capita (metric tons of carbon dioxide),0.6,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
68,Bolivia (Plurin. State of),1975,Emissions (thousand metric tons of carbon dioxide),3336.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
68,Bolivia (Plurin. State of),1985,Emissions (thousand metric tons of carbon dioxide),4764.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
68,Bolivia (Plurin. State of),2005,Emissions (thousand metric tons of carbon dioxide),9177.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
68,Bolivia (Plurin. State of),2010,Emissions (thousand metric tons of carbon dioxide),13904.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
68,Bolivia (Plurin. State of),2015,Emissions (thousand metric tons of carbon dioxide),18918.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
68,Bolivia (Plurin. State of),2018,Emissions (thousand metric tons of carbon dioxide),20784.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
68,Bolivia (Plurin. State of),2019,Emissions (thousand metric tons of carbon dioxide),20677.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
68,Bolivia (Plurin. State of),2020,Emissions (thousand metric tons of carbon dioxide),17436.0,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
68,Bolivia (Plurin. State of),1975,Emissions per capita (metric tons of carbon dioxide),0.6,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023."
